tnea_code,sl_no,branch_code,approved_intake,year_of_starting,nba_accredited,accreditation_valid_upto,approval_note
3018,9,XM,30,2010.0,No,,
1014,1,CE,30,2008.0,No,,
1014,2,CS,60,2008.0,No,,
1014,3,EC,60,2008.0,No,,
1014,4,IT,60,2008.0,No,,
1014,5,XC,30,2010.0,No,,
1014,6,EF,30,2025.0,No,,
1014,7,CA,30,2026.0,,,
3011,1,AM,60,2024.0,No,,
3011,2,CF,60,2024.0,No,,
3011,3,EV,60,2024.0,No,,
3011,4,BT,60,1999.0,No,,
3011,5,CE,60,2008.0,No,,
3011,6,CS,60,2006.0,No,,
3011,7,EC,60,2006.0,No,,
3011,8,EE,60,2007.0,No,,
3011,9,IT,60,1999.0,No,,
3011,10,ME,60,2008.0,No,,
3011,11,PC,60,1999.0,No,,
3011,12,PH,60,1999.0,No,,
3011,13,XC,60,2010.0,No,,
3011,14,XM,60,2010.0,No,,
3011,15,MB,60,2024.0,No,,
3011,16,EF,60,2024.0,No,,
3011,17,CK,60,2024.0,No,,
3011,18,MJ,60,2024.0,No,,
1013,1,CS,60,2008.0,No,,
1013,2,EC,60,2008.0,No,,
1013,3,IT,60,2008.0,No,,
1013,4,ME,60,2008.0,No,,
1013,5,XM,30,2010.0,No,,
1013,6,SC,60,2025.0,No,,
1013,7,AM,60,2026.0,,,
2,1,AP,35,2007.0,No,,
2,2,CH,70,1944.0,No,,
2,3,CL,70,2012.0,No,,
2,4,CR,60,1996.0,No,,
2,5,FS,45,2004.0,No,,
2,6,IB,40,1992.0,No,,
2,7,IS,30,2004.0,No,,
2,8,LE,60,1945.0,No,,
2,9,PP,60,2013.0,No,,
2,10,TX,60,1945.0,No,,
2,11,PM,60,2004.0,No,,
1,1,BY,70,2008.0,Yes,2031,
1,2,CE,70,1859.0,Yes,2028,
1,3,CS,70,1982.0,Yes,2029,
1,4,CM,140,2006.0,Yes,2029,
1,5,EC,70,1946.0,Yes,2029,
1,6,EM,70,2006.0,Yes,2029,
1,7,EE,70,1930.0,Yes,2028,
1,8,GI,70,1993.0,Yes,2028,
1,9,IE,70,1981.0,Yes,2028,
1,10,IM,140,2006.0,Yes,2026,
1,11,MA,35,2006.0,Yes,2031,
1,12,MI,35,1987.0,No,,
1,13,MN,70,1980.0,Yes,2028,
1,14,ME,140,1895.0,Yes,2029,
1,15,XM,35,2010.0,Yes,2029,
1,16,XC,35,2010.0,Yes,2028,
1,17,PT,70,1983.0,No,,
1,18,EL,70,2024.0,No,,
4,1,AT,70,2022.0,No,,
4,2,AE,70,1949.0,No,,
4,3,AU,70,1949.0,No,,
4,4,CS,70,2001.0,Yes,2026,
4,5,CM,70,2008.0,Yes,2026,
4,6,EC,70,1949.0,Yes,2029,
4,7,EM,70,2002.0,Yes,2029,
4,8,EI,70,1949.0,Yes,2028,
4,9,IM,140,2002.0,Yes,2026,
4,10,PR,70,1977.0,Yes,2026,
4,11,RA,35,2022.0,No,,
4,12,RP,70,1988.0,Yes,2029,
4024,1,CE,60,2009.0,No,,
4024,2,EC,60,2009.0,No,,
4024,3,EE,60,2009.0,No,,
4024,4,ME,30,2009.0,No,,
4024,5,XC,30,2010.0,No,,
4024,6,XM,30,2010.0,No,,
4024,7,CS,30,2025.0,No,,
4941,1,SC,60,2024.0,No,,
4941,2,AD,60,2024.0,No,,
4941,3,CS,60,2009.0,No,,
4941,4,EE,60,2009.0,No,,
4941,5,EC,60,2009.0,No,,
1421,1,IT,120,2024.0,No,,
1421,2,CE,60,2004.0,No,,
1421,3,CS,120,1994.0,No,,
1421,4,EC,60,1994.0,No,,
1421,5,EE,60,2001.0,No,,
1421,6,ME,60,1994.0,No,,
1421,7,AD,60,2026.0,,,
2658,1,CE,30,2009.0,No,,
2658,2,BM,60,2023.0,No,,
2658,3,CS,60,2012.0,No,,
2658,4,EC,60,2009.0,No,,
2658,5,EE,30,2009.0,No,,
2658,6,IT,60,2023.0,No,,
2658,7,ME,30,2009.0,No,,
2658,8,AD,30,2026.0,,,
2357,1,AD,300,2021.0,No,,
2357,2,CS,420,2012.0,Yes,2028,
2357,3,EC,360,2012.0,Yes,2026,
2357,4,EE,60,2012.0,Yes,2026,
2357,5,IT,120,2019.0,Yes,2028,
2357,6,ME,30,2012.0,Yes,2028,
2357,7,AM,120,2024.0,No,,
2622,1,CE,30,2011.0,Yes,2028,
2622,2,CB,60,2022.0,No,,
2622,3,AM,120,2023.0,No,,
2622,4,CS,360,2002.0,Yes,2028,
2622,5,EC,540,2002.0,Yes,2028,
2622,6,EE,60,2002.0,Yes,2028,
2622,7,IT,180,2007.0,Yes,2028,
2622,8,ME,60,2002.0,Yes,2028,
2622,9,CO,60,2022.0,No,,
2622,10,AD,240,2021.0,No,,
4864,1,AD,60,2024.0,No,,
4864,2,CS,120,2010.0,No,,
4864,3,EC,90,2010.0,No,,
4864,4,EE,30,2010.0,No,,
4864,5,ME,30,2010.0,Yes,2027,
5532,1,CE,60,2012.0,No,,
5532,2,CS,60,2012.0,No,,
5532,3,EE,60,2012.0,No,,
5532,4,EC,60,2012.0,No,,
5532,5,ME,60,2012.0,No,,
3848,1,CE,30,2010.0,No,,
3848,2,ME,60,2009.0,No,,
3848,3,EE,30,2009.0,No,,
3848,4,EC,30,2009.0,No,,
3848,5,CS,60,2010.0,No,,
3848,6,IT,60,2024.0,No,,
3848,7,AD,60,2024.0,No,,
2641,1,CE,30,2009.0,No,,
2641,2,CS,90,2008.0,No,,
2641,3,EC,120,2008.0,No,,
2641,4,EE,30,2008.0,No,,
2641,5,ME,30,2009.0,No,,
2641,6,IT,90,2022.0,No,,
2641,7,AD,90,2022.0,No,,
1122,1,AD,180,2020.0,No,,
1122,2,AM,120,2022.0,No,,
1122,3,BT,60,2006.0,Yes,2025,
1122,4,CH,60,2002.0,Yes,2025,
1122,5,CS,180,2005.0,No,,
1122,6,CE,30,2002.0,No,,
1122,7,ME,60,2009.0,No,,
1122,8,IT,120,2006.0,Yes,2026,
1122,9,EC,120,2002.0,Yes,2026,
1118,1,BM,60,2007.0,Yes,2026,
1118,2,CS,240,2000.0,Yes,2028,
1118,3,EC,120,2000.0,Yes,2028,
1118,4,EE,60,2001.0,Yes,2026,
1118,5,ME,60,2004.0,Yes,2026,
1118,6,IT,120,2000.0,Yes,2026,
1118,7,AD,120,2020.0,No,,
1118,8,CB,60,2020.0,No,,
1118,9,SC,60,2024.0,No,,
2723,1,BM,120,2005.0,Yes,2028,
2723,2,EE,60,2001.0,Yes,2028,
2723,3,EC,180,2001.0,Yes,2028,
2723,4,ME,60,2012.0,Yes,2026,
2723,5,MD,60,2018.0,No,,
2723,6,IT,180,2002.0,Yes,2028,
2723,7,AM,60,2023.0,No,,
2723,8,CS,180,2001.0,Yes,2028,
2723,9,AD,120,2022.0,No,,
2723,10,CE,60,2012.0,No,,
2723,11,SC,60,2026.0,,,
5986,1,AD,120,2023.0,No,,
5986,2,CS,240,2007.0,Yes,2025,
5986,3,EE,60,2007.0,Yes,2025,
5986,4,IT,180,2007.0,Yes,2025,
5986,5,ME,60,2008.0,Yes,2025,
5986,6,EC,60,2007.0,Yes,2025,
5986,7,EV,60,2024.0,No,,
5986,8,SC,60,2024.0,No,,
5986,9,CE,60,2011.0,Yes,2026,
1120,1,AD,180,2020.0,No,,
1120,2,AU,30,2012.0,No,,
1120,3,CE,30,2007.0,No,,
1120,4,CS,240,1995.0,Yes,2028,
1120,5,EC,240,1995.0,Yes,2028,
1120,6,EE,60,1995.0,Yes,2028,
1120,7,EI,30,2002.0,Yes,2028,
1120,8,IT,120,1999.0,Yes,2028,
1120,9,ME,60,1999.0,Yes,2028,
1120,10,SC,120,2023.0,No,,
1237,1,AD,120,2020.0,No,,
1237,2,CS,240,2008.0,Yes,2025,
1237,3,EC,120,2008.0,Yes,2025,
1237,4,EE,30,2008.0,No,,
1237,5,IT,90,2008.0,Yes,2025,
1237,6,ME,30,2011.0,No,,
1237,7,MZ,30,2020.0,No,,
2633,1,AD,60,2023.0,No,,
2633,2,SC,30,2023.0,No,,
2633,3,CS,60,2007.0,No,,
2633,4,EC,120,2007.0,No,,
2633,5,EE,60,2007.0,No,,
2633,6,ME,30,2009.0,No,,
2633,7,AI,30,2026.0,,,
4982,1,AD,60,2023.0,No,,
4982,2,AM,30,2023.0,No,,
4982,3,CS,60,2004.0,No,,
4982,4,EC,60,2004.0,No,,
4982,5,EE,30,2004.0,No,,
4982,6,CE,30,2013.0,No,,
4982,7,ME,30,2004.0,No,,
4982,8,SC,30,2023.0,No,,
4982,9,IT,30,2025.0,No,,
4982,10,BM,60,2026.0,,,
2368,1,CE,60,2013.0,No,,
2368,2,CS,60,2013.0,No,,
2368,3,EE,30,2013.0,No,,
2368,4,EC,60,2013.0,No,,
2368,5,ME,60,2013.0,No,,
2620,1,CS,240,2001.0,Yes,2028,
2620,2,IT,180,2001.0,Yes,2028,
2620,3,EC,180,2001.0,Yes,2026,
2620,4,EE,60,2002.0,Yes,2028,
2620,5,BT,60,2002.0,Yes,2028,
2620,6,BM,60,2020.0,No,,
2620,7,AD,120,2023.0,No,,
2620,8,CE,30,2010.0,No,,
2620,9,AG,30,2022.0,No,,
2620,10,AL,120,2025.0,No,,
